iter	MSLE	RMSE
932	0.05556324476	5.087798979
933	0.05556290499	5.08755056
934	0.05556211145	5.086872792
935	0.05556141592	5.086550999
936	0.05554501684	5.086185677
937	0.05554487885	5.08516275
938	0.05554434477	5.084522593
939	0.05554465286	5.084320611
940	0.05554364244	5.083951996
941	0.05554354383	5.083673854
942	0.05554291667	5.083142268
943	0.05553250582	5.082758216
944	0.05553231245	5.082605525
945	0.05553283716	5.081540099
946	0.05553254842	5.080457112
947	0.05553141367	5.079458858
948	0.05553180791	5.078959967
949	0.05553246777	5.077879707
950	0.05553324628	5.077604805
951	0.05553226603	5.07702574
952	0.05553194761	5.076690916
953	0.055531715	5.076378486
954	0.05552855719	5.076148713
955	0.05552871036	5.075714177
956	0.05552913177	5.074704308
957	0.05552943303	5.073863889
958	0.05553001968	5.073783945
959	0.05552783467	5.073563966
960	0.05552677262	5.073423065
961	0.05552625824	5.073053006
962	0.05552656994	5.072400108
963	0.05552679556	5.071732131
964	0.05552376285	5.071656331
965	0.05552114256	5.071482853
966	0.0555235323	5.071337768
967	0.05552300852	5.071092997
968	0.05553210531	5.070739996
969	0.05552887077	5.070575077
970	0.05553121399	5.069851769
971	0.05553069624	5.069593052
972	0.05553075233	5.069499002
973	0.05553082292	5.069242223
974	0.05552940698	5.068322858
975	0.05552980629	5.068018114
976	0.05552814416	5.067773557
977	0.05552704571	5.067161945
978	0.05552589881	5.066843543
979	0.05552670811	5.066458272
980	0.05552646524	5.065648837
981	0.05553239891	5.065403452
982	0.05553250659	5.065151533
983	0.05551783342	5.064286681
984	0.05551532443	5.063992969
985	0.0555125578	5.06311744
986	0.05551282416	5.062905904
987	0.0555190825	5.061972369
988	0.05551849047	5.061743846
989	0.05551819477	5.061424999
990	0.05551655125	5.061340434
991	0.05551748687	5.0604055
992	0.05551252475	5.059873724
993	0.05551120133	5.059361485
994	0.05550846858	5.058959613
995	0.05550823482	5.058768837
996	0.05550868219	5.058006661
997	0.05550592334	5.057033606
998	0.05550453375	5.056124612
999	0.05550501844	5.055526156
